Month,Borough_x,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough_y,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference
06/01/2023,Manhattan,Elevator,EL211,3,2,1,0,20.0,0.995833333333333,119.5,119.99999999999996,0.989583333333333,118.75,119.99999999999996,0.986273148148148,710.1166666666667,720.0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607,227,607,D17,IND,6th Av - Culver,34 St-Herald Sq,M,B D F M,Subway,40.749719,-73.987823,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.987823 40.749719)
06/01/2023,Queens,Elevator,EL432,5,3,2,0,215.0,0.985694444444444,118.28333333333332,120.0,0.982638888888889,117.91666666666669,120.0,0.985462962962963,709.5333333333333,720.0,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254,254,254,F01,IND,Queens Blvd,Jamaica-179 St,Q,F,Subway,40.712646,-73.783817,,Manhattan,1,,POINT (-73.783817 40.712646)
06/01/2023,Manhattan,Elevator,EL238,1,1,0,0,283.0,1.0,120.0,120.0,1.0,120.0,120.0,0.993171296296296,715.0833333333334,720.0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314,314,314,124,IRT,Broadway - 7Av,66 St-Lincoln Center,M,1,Subway,40.77344,-73.982209,Uptown & The Bronx,Downtown,1,,POINT (-73.982209 40.77344)
06/01/2023,Brooklyn,Elevator,EL376,1,1,0,0,131.0,1.0,120.0,120.0,1.0,120.0,120.0,0.992824074074074,714.8333333333333,720.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68,68,68,B21,BMT,West End,Bay Pkwy,Bk,D,Elevated,40.601875,-73.993728,Manhattan,Coney Island,1,,POINT (-73.993728 40.601875)
06/01/2023,Manhattan,Elevator,EL268X,0,0,0,0,,0.938472222222222,112.61666666666667,120.0,0.966666666666667,116.0,120.0,0.950625,684.45,720.0,49ST-BWY-N/R/Q,10,49 St - Station,10,10,10,R15,BMT,Broadway - Brighton,49 St,M,N R W,Subway,40.759901,-73.984139,Uptown & Queens,Downtown & Brooklyn,2,Uptown & Queens only,POINT (-73.984139 40.759901)
06/01/2023,Queens,Elevator,EL447,1,1,0,0,144.0,1.0,119.99999999999996,119.99999999999996,0.974305555555556,116.91666666666664,119.99999999999996,0.990625,713.25,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,274,606,F09,IND,Queens Blvd,Court Sq-23 St,Q,E M,Subway,40.747846,-73.946,Forest Hills - Jamaica,Manhattan,2,Manhattan-bound only,POINT (-73.946 40.747846)
06/01/2023,Queens,Elevator,EL447,1,1,0,0,144.0,1.0,119.99999999999996,119.99999999999996,0.974305555555556,116.91666666666664,119.99999999999996,0.990625,713.25,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,281,606,G22,IND,Crosstown,Court Sq,Q,G,Subway,40.746554,-73.943832,,Brooklyn,1,,POINT (-73.943832 40.746554)
06/01/2023,Queens,Elevator,EL447,1,1,0,0,144.0,1.0,119.99999999999996,119.99999999999996,0.974305555555556,116.91666666666664,119.99999999999996,0.990625,713.25,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,462,606,719,IRT,Flushing,Court Sq,Q,7,Elevated,40.747023,-73.945264,Flushing,Manhattan,1,,POINT (-73.945264 40.747023)
06/01/2023,Brooklyn,Elevator,EL745,2,1,1,0,35.0,1.0,120.0,120.0,0.975,117.0,120.0,0.986273148148148,710.1166666666667,720.0,86ST-4AV-R,38,86 St - Station,38,38,38,R44,BMT,4th Av,86 St,Bk,R,Subway,40.622687,-74.028398,Manhattan,95 St,1,,POINT (-74.028398 40.622687)
06/01/2023,Queens,Elevator,EL437,2,1,1,0,109.0,1.0,120.0,120.0,0.972916666666667,116.75,120.0,0.983981481481482,708.4666666666667,720.0,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261,261,261,G08,IND,Queens Blvd,Forest Hills-71 Av,Q,E F M R,Subway,40.721691,-73.844521,Jamaica,Manhattan,1,,POINT (-73.844521 40.721691)
06/01/2023,Manhattan,Elevator,EL728X,0,0,0,0,,0.469305555555556,56.31666666666666,120.0,0.430972222222222,51.71666666666667,120.0,0.452569444444444,325.85,720.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628,106,628,M22,BMT,Jamaica,Fulton St,M,J Z,Subway,40.710374,-74.007582,Brooklyn,Broad St,1,,POINT (-74.007582 40.710374)
06/01/2023,Manhattan,Elevator,EL728X,0,0,0,0,,0.469305555555556,56.31666666666666,120.0,0.430972222222222,51.71666666666667,120.0,0.452569444444444,325.85,720.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628,172,628,A38,IND,8th Av - Fulton St,Fulton St,M,A C,Subway,40.710197,-74.007691,Uptown,Brooklyn,1,,POINT (-74.007691 40.710197)
06/01/2023,Manhattan,Elevator,EL728X,0,0,0,0,,0.469305555555556,56.31666666666666,120.0,0.430972222222222,51.71666666666667,120.0,0.452569444444444,325.85,720.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628,332,628,229,IRT,Clark St,Fulton St,M,2 3,Subway,40.709416,-74.006571,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-74.006571 40.709416)
06/01/2023,Manhattan,Elevator,EL728X,0,0,0,0,,0.469305555555556,56.31666666666666,120.0,0.430972222222222,51.71666666666667,120.0,0.452569444444444,325.85,720.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628,412,628,418,IRT,Lexington Av,Fulton St,M,4 5,Subway,40.710368,-74.009509,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-74.009509 40.710368)
06/01/2023,Manhattan,Elevator,EL210,1,1,0,0,20.0,0.987222222222222,118.46666666666668,120.0,1.0,120.0,120.0,0.993703703703704,715.4666666666667,720.0,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607,12,607,R17,BMT,Broadway - Brighton,34 St-Herald Sq,M,N Q R W,Subway,40.749567,-73.98795,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.98795 40.749567)
06/01/2023,Manhattan,Elevator,EL210,1,1,0,0,20.0,0.987222222222222,118.46666666666668,120.0,1.0,120.0,120.0,0.993703703703704,715.4666666666667,720.0,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607,227,607,D17,IND,6th Av - Culver,34 St-Herald Sq,M,B D F M,Subway,40.749719,-73.987823,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.987823 40.749719)
06/01/2023,Manhattan,Elevator,EL237,3,3,0,0,283.0,1.0,120.0,120.0,1.0,120.0,120.0,0.985578703703704,709.6166666666667,720.0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314,314,314,124,IRT,Broadway - 7Av,66 St-Lincoln Center,M,1,Subway,40.77344,-73.982209,Uptown & The Bronx,Downtown,1,,POINT (-73.982209 40.77344)
06/01/2023,Brooklyn,Elevator,EL756,5,2,3,1,30.0,1.0,119.99999999999996,119.99999999999996,0.890972222222222,106.91666666666666,119.99999999999996,0.954074074074074,686.9333333333334,720.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341,341,341,238,IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,2 3,Subway,40.671987,-73.964375,Manhattan,Flatbush - New Lots,1,,POINT (-73.964375 40.671987)
06/01/2023,Queens,Elevator,EL493X,0,0,0,0,,1.0,119.99999999999996,119.99999999999996,1.0,119.99999999999996,119.99999999999996,1.0,720.0,720.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198,198,198,H03,IND,Rockaway,Howard Beach-JFK Airport,Q,A,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,,POINT (-73.830301 40.660476)
06/01/2023,Queens,Elevator,EL448X,0,0,0,0,,0.856388888888889,102.76666666666664,120.0,0.866666666666667,104.0,120.0,0.861226851851852,620.0833333333334,720.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279,279,279,G06,IND,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,Q,E J Z,Subway,40.700486,-73.807969,Jamaica Center,Manhattan,1,,POINT (-73.807969 40.700486)
06/01/2023,Brooklyn,Elevator,EL302,4,4,0,0,230.0,0.976388888888889,117.16666666666669,120.0,1.0,120.0,120.0,0.974652777777778,701.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,27,617,R31,BMT,4th Av,Atlantic Av-Barclays Ctr,Bk,D N R,Subway,40.683666,-73.97881,Manhattan,Coney Island - Bay Ridge,1,,POINT (-73.97881 40.683666)
06/01/2023,Brooklyn,Elevator,EL302,4,4,0,0,230.0,0.976388888888889,117.16666666666669,120.0,1.0,120.0,120.0,0.974652777777778,701.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,40,617,D24,BMT,Broadway - Brighton,Atlantic Av-Barclays Ctr,Bk,B Q,Subway,40.68446,-73.97689,Manhattan,Brighton Beach & Coney Island,1,,POINT (-73.97689 40.68446)
06/01/2023,Brooklyn,Elevator,EL302,4,4,0,0,230.0,0.976388888888889,117.16666666666669,120.0,1.0,120.0,120.0,0.974652777777778,701.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,338,617,235,IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,2 3 4 5,Subway,40.684359,-73.977666,Manhattan,Flatbush - New Lots,1,,POINT (-73.977666 40.684359)
06/01/2023,Queens,Elevator,EL490X,0,0,0,0,,1.0,120.0,120.0,1.0,120.0,120.0,1.0,720.0,720.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198,198,198,H03,IND,Rockaway,Howard Beach-JFK Airport,Q,A,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,,POINT (-73.830301 40.660476)
06/01/2023,Manhattan,Elevator,EL224,3,2,1,1,248.0,1.0,120.0,120.0,1.0,120.0,120.0,0.988587962962963,711.7833333333333,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,115,618,L01,BMT,Canarsie,8 Av,M,L,Subway,40.739777,-74.002578,,Brooklyn,1,,POINT (-74.002578 40.739777)
06/01/2023,Manhattan,Elevator,EL224,3,2,1,1,248.0,1.0,120.0,120.0,1.0,120.0,120.0,0.988587962962963,711.7833333333333,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,166,618,A31,IND,8th Av - Fulton St,14 St,M,A C E,Subway,40.740893,-74.00169,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.00169 40.740893)
06/01/2023,Bronx,Elevator,EL135,2,2,0,0,254.0,1.0,119.99999999999996,119.99999999999996,1.0,119.99999999999996,119.99999999999996,0.985069444444444,709.25,720.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604,219,604,D11,IND,Concourse,161 St-Yankee Stadium,Bx,B D,Subway,40.827905,-73.925651,Bedford Pk Blvd & 205 St,Manhattan,1,,POINT (-73.925651 40.827905)
06/01/2023,Bronx,Elevator,EL135,2,2,0,0,254.0,1.0,119.99999999999996,119.99999999999996,1.0,119.99999999999996,119.99999999999996,0.985069444444444,709.25,720.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604,389,604,414,IRT,Jerome Av,161 St-Yankee Stadium,Bx,4,Elevated,40.827994,-73.925831,Woodlawn,Manhattan,1,,POINT (-73.925831 40.827994)
06/01/2023,Manhattan,Elevator,EL293,2,1,1,0,34.0,0.997916666666667,119.75,120.00000000000004,0.980972222222222,117.71666666666668,120.00000000000004,0.989884259259259,712.7166666666667,720.0,1AV-CNR-L,119,1 Av - Station,119,119,119,L06,BMT,Canarsie,1 Av,M,L,Subway,40.730953,-73.981628,8 Av,Brooklyn,1,,POINT (-73.981628 40.730953)
06/01/2023,Queens,Elevator,EL427,1,1,0,0,196.0,1.0,120.0,120.0,1.0,120.0,120.0,0.993171296296296,715.0833333333334,720.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451,451,451,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1,,POINT (-73.869527 40.749145)
06/01/2023,Brooklyn,Elevator,EL340,2,2,0,0,25.0,1.0,119.99999999999996,119.99999999999996,1.0,119.99999999999996,119.99999999999996,0.991689814814815,714.0166666666667,720.0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627,139,627,S01,BMT,Franklin Shuttle,Franklin Av,Bk,S,Elevated,40.680596,-73.955827,,Prospect Park,1,,POINT (-73.955827 40.680596)
06/01/2023,Brooklyn,Elevator,EL340,2,2,0,0,25.0,1.0,119.99999999999996,119.99999999999996,1.0,119.99999999999996,119.99999999999996,0.991689814814815,714.0166666666667,720.0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627,178,627,A45,IND,8th Av - Fulton St,Franklin Av,Bk,C,Subway,40.68138,-73.956848,Manhattan,Euclid Av,1,,POINT (-73.956848 40.68138)
06/01/2023,Queens,Elevator,EL431,3,2,1,1,215.0,0.966666666666667,116.0,120.0,0.920138888888889,110.41666666666669,120.0,0.950069444444444,684.05,720.0,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254,254,254,F01,IND,Queens Blvd,Jamaica-179 St,Q,F,Subway,40.712646,-73.783817,,Manhattan,1,,POINT (-73.783817 40.712646)
06/01/2023,Manhattan,Elevator,EL279X,0,0,0,0,,0.033333333333333,4.000000000000007,120.0,0.05125,6.150000000000013,120.0,0.043263888888889,31.149999999999977,720.0,28ST-LEX-6,404,28 St - Station,404,404,404,633,IRT,Lexington Av,28 St,M,6,Subway,40.74307,-73.984264,Uptown & The Bronx,Downtown,2,Downtown only,POINT (-73.984264 40.74307)
06/01/2023,Manhattan,Elevator,EL328,11,3,8,0,129.0,0.919722222222222,110.36666666666667,120.0,0.933333333333333,112.0,120.0,0.930810185185185,670.1833333333334,720.0,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619,230,619,D21,IND,6th Av - Culver,Broadway-Lafayette St,M,B D F M,Subway,40.725297,-73.996204,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.996204 40.725297)
06/01/2023,Manhattan,Elevator,EL328,11,3,8,0,129.0,0.919722222222222,110.36666666666667,120.0,0.933333333333333,112.0,120.0,0.930810185185185,670.1833333333334,720.0,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619,408,619,637,IRT,Lexington Av,Bleecker St,M,6,Subway,40.725915,-73.994659,Uptown & The Bronx,Downtown,1,,POINT (-73.994659 40.725915)
06/01/2023,Manhattan,Elevator,EL233,3,3,0,0,203.0,0.97125,116.55,120.0,1.0,120.0,120.0,0.976921296296296,703.3833333333333,720.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,11,611,R16,BMT,Broadway - Brighton,Times Sq-42 St,M,N Q R W,Subway,40.754672,-73.986754,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.986754 40.754672)
06/01/2023,Manhattan,Elevator,EL233,3,3,0,0,203.0,0.97125,116.55,120.0,1.0,120.0,120.0,0.976921296296296,703.3833333333333,720.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,163,611,A27,IND,8th Av - Fulton St,42 St-Port Authority Bus Terminal,M,A C E,Subway,40.757308,-73.989735,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.989735 40.757308)
06/01/2023,Manhattan,Elevator,EL233,3,3,0,0,203.0,0.97125,116.55,120.0,1.0,120.0,120.0,0.976921296296296,703.3833333333333,720.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,317,611,127,IRT,Broadway - 7Av,Times Sq-42 St,M,1 2 3,Subway,40.75529,-73.987495,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.987495 40.75529)
06/01/2023,Manhattan,Elevator,EL233,3,3,0,0,203.0,0.97125,116.55,120.0,1.0,120.0,120.0,0.976921296296296,703.3833333333333,720.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,467,611,725,IRT,Flushing,Times Sq-42 St,M,7,Subway,40.755477,-73.987691,Queens,34 St - Hudson Yards,1,,POINT (-73.987691 40.755477)
06/01/2023,Manhattan,Elevator,EL233,3,3,0,0,203.0,0.97125,116.55,120.0,1.0,120.0,120.0,0.976921296296296,703.3833333333333,720.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,468,611,902,IRT,Lexington - Shuttle,Times Sq-42 St,M,S,Subway,40.755983,-73.986229,,Grand Central,1,,POINT (-73.986229 40.755983)
06/01/2023,Queens,Elevator,EL445X,0,0,0,0,,0.654861111111111,78.58333333333331,119.99999999999996,0.645416666666666,77.44999999999997,119.99999999999996,0.653912037037037,470.8166666666667,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,274,606,F09,IND,Queens Blvd,Court Sq-23 St,Q,E M,Subway,40.747846,-73.946,Forest Hills - Jamaica,Manhattan,2,Manhattan-bound only,POINT (-73.946 40.747846)
06/01/2023,Queens,Elevator,EL445X,0,0,0,0,,0.654861111111111,78.58333333333331,119.99999999999996,0.645416666666666,77.44999999999997,119.99999999999996,0.653912037037037,470.8166666666667,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,281,606,G22,IND,Crosstown,Court Sq,Q,G,Subway,40.746554,-73.943832,,Brooklyn,1,,POINT (-73.943832 40.746554)
06/01/2023,Queens,Elevator,EL445X,0,0,0,0,,0.654861111111111,78.58333333333331,119.99999999999996,0.645416666666666,77.44999999999997,119.99999999999996,0.653912037037037,470.8166666666667,720.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606,462,606,719,IRT,Flushing,Court Sq,Q,7,Elevated,40.747023,-73.945264,Flushing,Manhattan,1,,POINT (-73.945264 40.747023)
06/01/2023,Brooklyn,Elevator,EL303,3,3,0,0,230.0,1.0,120.0,120.0,1.0,120.0,120.0,0.980208333333333,705.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,27,617,R31,BMT,4th Av,Atlantic Av-Barclays Ctr,Bk,D N R,Subway,40.683666,-73.97881,Manhattan,Coney Island - Bay Ridge,1,,POINT (-73.97881 40.683666)
06/01/2023,Brooklyn,Elevator,EL303,3,3,0,0,230.0,1.0,120.0,120.0,1.0,120.0,120.0,0.980208333333333,705.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,40,617,D24,BMT,Broadway - Brighton,Atlantic Av-Barclays Ctr,Bk,B Q,Subway,40.68446,-73.97689,Manhattan,Brighton Beach & Coney Island,1,,POINT (-73.97689 40.68446)
06/01/2023,Brooklyn,Elevator,EL303,3,3,0,0,230.0,1.0,120.0,120.0,1.0,120.0,120.0,0.980208333333333,705.75,720.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617,338,617,235,IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,2 3 4 5,Subway,40.684359,-73.977666,Manhattan,Flatbush - New Lots,1,,POINT (-73.977666 40.684359)
07/01/2023,Queens,Elevator,EL465,7,1,6,0,36.0,0.995161290322581,123.4,124.0,0.949596774193548,117.75,124.0,0.97576164874552,725.9666666666667,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2,2,2,R03,BMT,Astoria,Astoria Blvd,Q,N W,Elevated,40.770258,-73.917843,Astoria - Ditmars Blvd,Manhattan,1,,POINT (-73.917843 40.770258)
07/01/2023,Brooklyn,Elevator,EL393,0,0,0,0,244.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98,98,98,M12,BMT,Jamaica,Flushing Av,Bk,J M,Elevated,40.70026,-73.941126,Jamaica - Middle Village,Manhattan,1,,POINT (-73.941126 40.70026)
07/01/2023,Queens,Elevator,EL434,2,2,0,0,180.0,0.993951612903226,123.25,124.0,1.0,124.0,124.0,0.988799283154122,735.6666666666667,744.0,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259,259,259,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1,,POINT (-73.831008 40.714441)
07/01/2023,Manhattan,Elevator,EL181,1,1,0,0,182.0,0.987903225806452,122.5,124.0,1.0,124.0,124.0,0.993951612903226,739.5,744.0,135ST-LWP-2/3,438,135 St - Station,438,438,438,224,IRT,Lenox - White Plains Rd,135 St,M,2 3,Subway,40.814229,-73.94077,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.94077 40.814229)
07/01/2023,Manhattan,Elevator,EL266,2,2,0,0,78.0,1.0,124.0,124.0,1.0,124.0,124.0,0.987903225806452,735.0,744.0,72ST-2AV-Q,477,72 St - Station,477,477,477,Q03,IND,Second Av,72 St,M,Q,Subway,40.768799,-73.958424,Uptown,Downtown & Brooklyn,1,,POINT (-73.958424 40.768799)
07/01/2023,Bronx,Elevator,EL185,6,2,4,0,199.0,0.976747311827957,121.11666666666667,124.0,0.983198924731183,121.91666666666669,124.0,0.984005376344086,732.1,744.0,231ST-BWY7-1,295,231 St - Station,295,295,295,104,IRT,Broadway - 7Av,231 St,Bx,1,Elevated,40.878856,-73.904834,242 St,Manhattan,1,,POINT (-73.904834 40.878856)
07/01/2023,Brooklyn,Elevator,EL756,4,1,3,0,31.0,0.983467741935484,121.95,124.0,0.977150537634409,121.16666666666666,124.0,0.990681003584229,737.0666666666667,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341,341,341,238,IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,2 3,Subway,40.671987,-73.964375,Manhattan,Flatbush - New Lots,1,,POINT (-73.964375 40.671987)
07/01/2023,Queens,Elevator,EL498,1,1,0,0,136.0,1.0,123.99999999999996,123.99999999999996,1.0,123.99999999999996,123.99999999999996,0.99171146953405,737.8333333333334,744.0,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209,209,209,H11,IND,Rockaway,Far Rockaway-Mott Av,Q,A,Viaduct,40.603995,-73.755405,Manhattan,,1,,POINT (-73.755405 40.603995)
07/01/2023,Manhattan,Elevator,EL601,19,8,11,0,94.0,0.948387096774194,117.6,124.0,0.958467741935484,118.84999999999998,124.0,0.912544802867384,678.9333333333333,744.0,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471,471,471,726,IRT,Flushing,34 St-Hudson Yards,M,7,Subway,40.755882,-74.00191,Queens,,1,,POINT (-74.00191 40.755882)
07/01/2023,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150537634409,40.566666666666656,124.0,0.32258064516129,39.999999999999986,124.0,0.34043458781362,253.28333333333333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,11,611,R16,BMT,Broadway - Brighton,Times Sq-42 St,M,N Q R W,Subway,40.754672,-73.986754,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.986754 40.754672)
07/01/2023,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150537634409,40.566666666666656,124.0,0.32258064516129,39.999999999999986,124.0,0.34043458781362,253.28333333333333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,163,611,A27,IND,8th Av - Fulton St,42 St-Port Authority Bus Terminal,M,A C E,Subway,40.757308,-73.989735,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-73.989735 40.757308)
07/01/2023,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150537634409,40.566666666666656,124.0,0.32258064516129,39.999999999999986,124.0,0.34043458781362,253.28333333333333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,317,611,127,IRT,Broadway - 7Av,Times Sq-42 St,M,1 2 3,Subway,40.75529,-73.987495,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.987495 40.75529)
07/01/2023,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150537634409,40.566666666666656,124.0,0.32258064516129,39.999999999999986,124.0,0.34043458781362,253.28333333333333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,467,611,725,IRT,Flushing,Times Sq-42 St,M,7,Subway,40.755477,-73.987691,Queens,34 St - Hudson Yards,1,,POINT (-73.987691 40.755477)
07/01/2023,Manhattan,Elevator,EL290X,0,0,0,0,,0.327150537634409,40.566666666666656,124.0,0.32258064516129,39.999999999999986,124.0,0.34043458781362,253.28333333333333,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611,468,611,902,IRT,Lexington - Shuttle,Times Sq-42 St,M,S,Subway,40.755983,-73.986229,,Grand Central,1,,POINT (-73.986229 40.755983)
07/01/2023,Brooklyn,Elevator,EL376,4,2,2,0,132.0,1.0,124.0,124.0,0.987768817204301,122.48333333333332,124.0,0.98584229390681,733.4666666666667,744.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68,68,68,B21,BMT,West End,Bay Pkwy,Bk,D,Elevated,40.601875,-73.993728,Manhattan,Coney Island,1,,POINT (-73.993728 40.601875)
07/01/2023,Brooklyn,Elevator,EL396,2,1,1,1,185.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989404121863799,736.1166666666667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,112,630,M08,BMT,Myrtle Av,Myrtle-Wyckoff Avs,Bk,M,Elevated,40.69943,-73.912385,Manhattan,Metropolitan Av,1,,POINT (-73.912385 40.69943)
