Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
05/01/2023,Queens,Elevator,EL438,6,4,2,0,108,0.997849462365591,123.73333333333332,123.99999999999999,1,123.99999999999999,123.99999999999999,0.978494623655914,728,744,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
05/01/2023,Manhattan,Elevator,EL291X,0,0,0,0,N/A,0.387096774193548,47.999999999999986,123.99999999999999,0.419354838709677,51.999999999999986,123.99999999999999,0.403741039426523,300.3833333333334,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
05/01/2023,Manhattan,Elevator,EL109,1,1,0,0,18,1,124,124,1,124,124,0.994847670250896,740.1666666666667,744,181ST-BWY7-1,301,181 St - Station,301
05/01/2023,Manhattan,Elevator,EL219,2,2,0,0,276,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.988754480286738,735.6333333333333,744,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
05/01/2023,Manhattan,Elevator,EL217,1,1,0,0,276,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993727598566308,739.3333333333334,744,14ST-UNIONSQ-LEX-4/5/6,406,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
05/01/2023,Brooklyn,Elevator,EL377,2,2,0,0,130,0.987903225806452,122.49999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.991823476702509,737.9166666666667,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
05/01/2023,Manhattan,Elevator,EL333,8,4,4,2,217,0.908333333333333,112.63333333333333,124,0.897311827956989,111.26666666666667,124,0.89796146953405,668.0833333333333,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
05/01/2023,Queens,Elevator,EL414,6,4,2,0,280,0.973118279569892,120.66666666666666,124,0.992338709677419,123.05,124,0.978360215053764,727.9,744,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
05/01/2023,Queens,Elevator,EL450X,0,0,0,0,N/A,0.967741935483871,120,124,0.996774193548387,123.60000000000001,124,0.979301075268817,728.6,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
05/01/2023,Brooklyn,Elevator,EL701,1,1,0,0,211,1,123.99999999999999,123.99999999999999,0.986424731182796,122.31666666666666,123.99999999999999,0.995721326164874,740.8166666666667,744,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
05/01/2023,Queens,Elevator,EL413,2,1,1,1,17,1,124,124,0.987903225806452,122.5,124,0.989829749103943,736.4333333333334,744,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
05/01/2023,Brooklyn,Elevator,EL761,4,4,0,0,139,0.941801075268817,116.7833333333333,123.99999999999999,1,123.99999999999999,123.99999999999999,0.966845878136201,719.3333333333333,744,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
05/01/2023,Manhattan,Elevator,EL259,2,2,0,0,76,1,124,124,1,124,124,0.988060035842294,735.1166666666667,744,72ST-2AV-Q,477,72 St - Station,477
05/01/2023,Manhattan,Elevator,EL105,2,1,1,0,30,1,123.99999999999999,123.99999999999999,0.998655913978495,123.83333333333331,123.99999999999999,0.98788082437276,734.9833333333333,744,191ST-BWY7-1,300,191 St - Station,300
05/01/2023,Manhattan,Elevator,EL331,3,1,2,0,128,1,123.99999999999999,123.99999999999999,0.965860215053763,119.76666666666665,123.99999999999999,0.988351254480287,735.3333333333334,744,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
05/01/2023,Manhattan,Elevator,EL713,1,1,0,0,56,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993391577060932,739.0833333333334,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
05/01/2023,Bronx,Elevator,EL127,3,2,1,0,82,1,123.99999999999999,123.99999999999999,0.982123655913978,121.78333333333333,123.99999999999999,0.9853270609319,733.0833333333334,744,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
05/01/2023,Brooklyn,Elevator,EL373,7,7,0,0,178,0.893951612903226,110.85,123.99999999999999,0.970430107526882,120.33333333333331,123.99999999999999,0.941061827956989,700.15,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
05/01/2023,Brooklyn,Elevator,EL700X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
05/01/2023,Brooklyn,Elevator,EL310,11,3,8,3,12,0.990860215053763,122.86666666666665,123.99999999999999,0.901209677419355,111.74999999999997,123.99999999999999,0.929256272401434,691.3666666666667,744,CLARKST-CLK-2/3,334,Clark St - Station,334
05/01/2023,Brooklyn,Elevator,EL345,1,1,0,0,108,0.986559139784946,122.33333333333334,124,1,124,124,0.993951612903226,739.5,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
05/01/2023,Manhattan,Elevator,EL123,3,1,2,0,402,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.992137096774194,738.1500000000001,744,175ST-8AV-A,147,175 St - Station,147
05/01/2023,Manhattan,Elevator,EL722,7,3,4,0,113,0.976478494623656,121.08333333333331,123.99999999999999,0.95752688172043,118.73333333333332,123.99999999999999,0.962589605734767,716.1666666666667,744,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
05/01/2023,Manhattan,Elevator,EL720,12,2,10,1,104,1,124,124,0.91989247311828,114.06666666666668,124,0.950716845878136,707.3333333333333,744,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
05/01/2023,Manhattan,Elevator,EL607X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
05/01/2023,Manhattan,Elevator,EL207X,0,0,0,0,N/A,1,124,124,1,124,124,0.994959677419355,740.25,744,50ST-8AV-C/E,162,50 St - Station,162
05/01/2023,Manhattan,Elevator,EL325,5,4,1,1,262,1,123.99999999999999,123.99999999999999,0.975537634408602,120.96666666666664,123.99999999999999,0.97002688172043,721.7,744,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
05/01/2023,Bronx,Elevator,EL121,8,6,2,2,85,1,123.99999999999999,123.99999999999999,0.970833333333333,120.38333333333333,123.99999999999999,0.9834229390681,731.6666666666666,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
05/01/2023,Queens,Elevator,EL449X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
05/01/2023,Brooklyn,Elevator,EL738,11,7,4,0,46,0.967204301075269,119.93333333333334,124,0.981182795698925,121.66666666666667,124,0.962141577060932,715.8333333333334,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
05/01/2023,Manhattan,Elevator,EL103,7,5,2,0,30,0.953629032258064,118.25,123.99999999999999,1,123.99999999999999,123.99999999999999,0.970474910394265,722.0333333333333,744,191ST-BWY7-1,300,191 St - Station,300
05/01/2023,Manhattan,Elevator,EL107,6,3,3,1,18,0.930779569892473,115.41666666666666,124,0.913978494623656,113.33333333333334,124,0.916845878136201,682.1333333333333,744,181ST-BWY7-1,301,181 St - Station,301
05/01/2023,Bronx,Elevator,EL198,1,1,0,0,29,1,124,124,1,124,124,0.993346774193548,739.05,744,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
05/01/2023,Manhattan,Elevator,EL276X,0,0,0,0,N/A,0.991666666666667,122.96666666666668,124,1,124,124,0.994354838709677,739.8,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
05/01/2023,Brooklyn,Elevator,EL394,0,0,0,0,242,,0,0,,0,0,,0,0,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
05/01/2023,Queens,Elevator,EL495X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
05/01/2023,Queens,Elevator,EL490X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
05/01/2023,Manhattan,Elevator,EL222,5,2,3,2,248,0.985349462365591,122.18333333333332,123.99999999999999,0.997311827956989,123.66666666666664,123.99999999999999,0.97741935483871,727.2,744,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
05/01/2023,Queens,Elevator,EL429,5,4,1,0,207,0.870967741935484,107.99999999999997,123.99999999999999,0.879032258064516,108.99999999999999,123.99999999999999,0.87296146953405,649.4833333333333,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
05/01/2023,Manhattan,Elevator,EL125,5,3,2,2,79,1,123.99999999999999,123.99999999999999,0.967741935483871,119.99999999999997,123.99999999999999,0.973902329749104,724.5833333333333,744,125ST-LEX-4/5/6,392,125 St - Station,392
05/01/2023,Manhattan,Elevator,EL236,2,1,1,0,170,1,123.99999999999999,123.99999999999999,0.975940860215054,121.01666666666665,123.99999999999999,0.989224910394265,735.9833333333333,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
05/01/2023,Manhattan,Elevator,EL716,6,5,1,0,102,0.997311827956989,123.66666666666664,123.99999999999999,0.986155913978495,122.28333333333332,123.99999999999999,0.975739247311828,725.9499999999999,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
05/01/2023,Queens,Elevator,EL405,4,2,2,1,76,0.978225806451613,121.29999999999998,123.99999999999999,0.96236559139785,119.33333333333331,123.99999999999999,0.971505376344086,722.8,744,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
05/01/2023,Manhattan,Elevator,EL104,9,4,5,0,30,0.964784946236559,119.63333333333333,123.99999999999999,0.981182795698925,121.66666666666666,123.99999999999999,0.965770609318996,718.5333333333333,744,191ST-BWY7-1,300,191 St - Station,300
05/01/2023,Manhattan,Elevator,EL211,2,2,0,0,19,0.996639784946236,123.58333333333333,123.99999999999999,1,123.99999999999999,123.99999999999999,0.989247311827957,736,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
05/01/2023,Brooklyn,Elevator,EL304,4,2,2,0,229,1,123.99999999999999,123.99999999999999,0.981317204301075,121.68333333333331,123.99999999999999,0.988239247311828,735.25,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
05/01/2023,Manhattan,Elevator,EL338,6,2,4,2,169,0.983870967741936,122.00000000000001,124,0.926478494623656,114.88333333333333,124,0.969623655913978,721.4,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
05/01/2023,Bronx,Elevator,EL189,4,3,1,0,101,0.958333333333333,118.83333333333331,123.99999999999999,1,123.99999999999999,123.99999999999999,0.965188172043011,718.1,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
05/01/2023,Queens,Elevator,EL422,3,1,2,2,208,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.981989247311828,730.6,744,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
05/01/2023,Manhattan,Elevator,EL23X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
05/01/2023,Brooklyn,Elevator,EL765,2,1,1,0,30,1,124,124,1,124,124,0.991868279569892,737.9499999999999,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
05/01/2023,Manhattan,Elevator,EL108,2,1,1,0,18,1,123.99999999999999,123.99999999999999,0.998924731182796,123.86666666666665,123.99999999999999,0.992316308243728,738.2833333333333,744,181ST-BWY7-1,301,181 St - Station,301
05/01/2023,Bronx,Elevator,EL132,5,4,1,1,253,0.923118279569892,114.46666666666665,123.99999999999999,0.954301075268817,118.33333333333333,123.99999999999999,0.926836917562724,689.5666666666666,744,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
05/01/2023,Brooklyn,Elevator,EL708,5,1,4,0,156,0.967741935483871,120,124,1,124,124,0.961469534050179,715.3333333333334,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
05/01/2023,Manhattan,Elevator,EL140,2,2,0,0,195,1,124,124,0.998655913978495,123.83333333333334,124,0.985103046594982,732.9166666666666,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
05/01/2023,Manhattan,Elevator,EL604,2,2,0,0,24,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.987589605734767,734.7666666666667,744,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
05/01/2023,Bronx,Elevator,EL501,3,3,0,0,31,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.990748207885305,737.1166666666667,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
05/01/2023,Queens,Elevator,EL421,2,1,1,0,208,1,123.99999999999999,123.99999999999999,0.989247311827957,122.66666666666666,123.99999999999999,0.990098566308244,736.6333333333333,744,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
05/01/2023,Brooklyn,Elevator,EL301,2,1,1,0,229,1,124,124,1,124,124,0.991084229390681,737.3666666666667,744,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
05/01/2023,Manhattan,Elevator,EL228,2,1,1,0,251,1,124,124,1,124,124,0.990860215053763,737.1999999999999,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
05/01/2023,Manhattan,Elevator,EL250,2,2,0,0,76,1,124,124,1,124,124,0.987724014336918,734.8666666666667,744,86ST-2AV-Q,476,86 St - Station,476
05/01/2023,Brooklyn,Elevator,EL323,5,2,3,1,221,0.972715053763441,120.61666666666665,123.99999999999999,0.972177419354839,120.54999999999998,123.99999999999999,0.984408602150538,732.4,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
05/01/2023,Brooklyn,Elevator,EL764,1,1,0,0,30,1,124,124,1,124,124,0.993727598566308,739.3333333333334,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
05/01/2023,Manhattan,Elevator,EL293,4,1,3,3,33,0.966397849462366,119.83333333333333,123.99999999999999,0.981451612903226,121.69999999999999,123.99999999999999,0.978561827956989,728.05,744,1AV-CNR-L,119,1 Av - Station,119
05/01/2023,Queens,Elevator,EL491X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
05/01/2023,Manhattan,Elevator,EL335,1,1,0,0,217,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993301971326165,739.0166666666667,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
05/01/2023,Manhattan,Elevator,EL280,4,2,2,0,158,0.99260752688172,123.08333333333331,123.99999999999999,0.993951612903226,123.24999999999999,123.99999999999999,0.980981182795699,729.85,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
05/01/2023,Brooklyn,Elevator,EL741,3,1,2,0,46,0.991532258064516,122.95,124,1,124,124,0.991039426523298,737.3333333333333,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
05/01/2023,Manhattan,Elevator,EL329,2,1,1,0,128,0.995564516129032,123.44999999999999,123.99999999999999,0.979838709677419,121.49999999999997,123.99999999999999,0.992764336917563,738.6166666666667,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
05/01/2023,Brooklyn,Elevator,EL772,1,1,0,0,12,0.991935483870968,122.99999999999997,123.99999999999999,1,123.99999999999999,123.99999999999999,0.995967741935484,741,744,LIVONIAAV-CNR-L,135,Livonia Av - Station,135
05/01/2023,Queens,Elevator,EL409,1,1,0,0,74,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.992383512544803,738.3333333333334,744,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
05/01/2023,Brooklyn,Elevator,EL397,4,2,2,1,183,0.995967741935484,123.50000000000001,124,0.969086021505376,120.16666666666667,124,0.984543010752688,732.5,744,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
05/01/2023,Brooklyn,Elevator,EL396,2,2,0,0,183,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.988037634408602,735.1,744,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
05/01/2023,Brooklyn,Elevator,EL317,1,1,0,0,26,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993391577060932,739.0833333333334,744,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
05/01/2023,Manhattan,Elevator,EL117,8,2,6,2,33,0.971505376344086,120.46666666666665,123.99999999999999,0.93991935483871,116.54999999999998,123.99999999999999,0.933378136200717,694.4333333333334,744,181ST-8AV-A,146,181 St - Station,146
05/01/2023,Manhattan,Elevator,EL441,5,4,1,1,77,0.952284946236559,118.08333333333331,123.99999999999999,0.967741935483871,119.99999999999997,123.99999999999999,0.946662186379928,704.3166666666666,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
05/01/2023,Brooklyn,Elevator,EL392,1,1,0,0,223,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.994287634408602,739.75,744,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
05/01/2023,Brooklyn,Elevator,EL320,1,1,0,0,12,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993727598566308,739.3333333333334,744,CHURCHAV-NOS-2/5,356,Church Av - Station,356
05/01/2023,Bronx,Elevator,EL160,5,4,1,1,131,1,123.99999999999999,123.99999999999999,0.993279569892473,123.16666666666666,123.99999999999999,0.973454301075269,724.25,744,E180ST-LWP-2/5,426,E 180 St - Station,426
05/01/2023,Manhattan,Elevator,EL232,2,1,1,0,202,1,123.99999999999999,123.99999999999999,0.994354838709677,123.29999999999998,123.99999999999999,0.993682795698925,739.3,744,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
05/01/2023,Manhattan,Elevator,EL717X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
05/01/2023,Brooklyn,Elevator,EL375,5,4,1,0,178,0.924059139784946,114.58333333333333,124,0.967741935483871,120,124,0.960237455197133,714.4166666666666,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
05/01/2023,Queens,Elevator,EL439,1,1,0,0,108,1,124,124,1,124,124,0.99260752688172,738.5,744,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
05/01/2023,Manhattan,Elevator,EL296,2,1,1,0,47,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993100358422939,738.8666666666667,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
05/01/2023,Manhattan,Elevator,EL710,7,2,5,0,190,0.991666666666667,122.96666666666667,123.99999999999999,0.975672043010753,120.98333333333332,123.99999999999999,0.983602150537634,731.8,744,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
05/01/2023,Manhattan,Elevator,EL114,3,1,2,1,41,1,124,124,0.998118279569892,123.76666666666668,124,0.982504480286738,730.9833333333333,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
05/01/2023,Brooklyn,Elevator,EL302,1,1,0,0,229,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993503584229391,739.1666666666666,744,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
05/01/2023,Manhattan,Elevator,EL226,7,5,2,0,251,0.928629032258064,115.14999999999998,123.99999999999999,0.980376344086022,121.56666666666666,123.99999999999999,0.945273297491039,703.2833333333333,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
05/01/2023,Brooklyn,Elevator,EL391,1,1,0,0,223,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993727598566308,739.3333333333334,744,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
05/01/2023,Manhattan,Elevator,EL249,9,9,0,0,76,0.898118279569892,111.36666666666666,123.99999999999999,0.984543010752688,122.08333333333333,123.99999999999999,0.923879928315412,687.3666666666666,744,86ST-2AV-Q,476,86 St - Station,476
05/01/2023,Manhattan,Elevator,EL712,3,1,2,0,56,0.983870967741936,122,123.99999999999999,0.981989247311828,121.76666666666665,123.99999999999999,0.985013440860215,732.85,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
05/01/2023,Brooklyn,Elevator,EL319,2,2,0,0,17,1,124,124,1,124,124,0.992428315412186,738.3666666666667,744,FLATBUSHAV-BROOKLYNCOLLEGE-NOS-2/5,359,Flatbush Av-Brooklyn College - Station,359
05/01/2023,Manhattan,Elevator,EL278,1,1,0,0,163,1,124,124,1,124,124,0.993660394265233,739.2833333333333,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
05/01/2023,Manhattan,Elevator,EL726X,0,0,0,0,N/A,0.887365591397849,110.03333333333333,123.99999999999999,0.903225806451613,111.99999999999999,123.99999999999999,0.892898745519713,664.3166666666667,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
05/01/2023,Queens,Elevator,EL448X,0,0,0,0,N/A,0.921774193548387,114.30000000000001,124,0.935483870967742,116.00000000000001,124,0.930801971326165,692.5166666666667,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
05/01/2023,Manhattan,Elevator,EL283,3,2,1,0,24,0.980645161290322,121.6,123.99999999999999,1,123.99999999999999,123.99999999999999,0.982952508960574,731.3166666666666,744,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
05/01/2023,Bronx,Elevator,EL135,4,4,0,0,253,0.923387096774194,114.50000000000001,124,0.965725806451613,119.75000000000001,124,0.93622311827957,696.55,744,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
05/01/2023,Bronx,Elevator,EL130,10,5,5,2,314,0.965860215053763,119.76666666666665,123.99999999999999,0.951612903225806,117.99999999999999,123.99999999999999,0.95866935483871,713.25,744,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
05/01/2023,Manhattan,Elevator,EL736,0,0,0,0,56,,0,0,,0,0,,0,0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
05/01/2023,Manhattan,Elevator,EL223,4,2,2,1,249,0.993279569892473,123.16666666666666,123.99999999999999,1,123.99999999999999,123.99999999999999,0.987186379928315,734.4666666666667,744,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
05/01/2023,Manhattan,Elevator,EL12X,0,0,0,0,N/A,0.931451612903226,115.5,124,0.947177419354839,117.45000000000002,124,0.935976702508961,696.3666666666667,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
05/01/2023,Manhattan,Elevator,EL146,3,2,1,0,150,1,124,124,0.993817204301075,123.23333333333335,124,0.96964605734767,721.4166666666667,744,96ST-BWY7-1/2/3,310,96 St - Station,310
05/01/2023,Bronx,Elevator,EL186,4,3,1,0,209,1,124,124,1,124,124,0.974283154121864,724.8666666666667,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
05/01/2023,Bronx,Elevator,EL182,9,6,3,1,193,1,123.99999999999999,123.99999999999999,0.971102150537634,120.41666666666666,123.99999999999999,0.948319892473118,705.55,744,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
05/01/2023,Bronx,Elevator,EL134,5,4,1,0,253,0.956317204301075,118.58333333333331,123.99999999999999,0.992876344086022,123.11666666666665,123.99999999999999,0.96798835125448,720.1833333333333,744,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
05/01/2023,Queens,Elevator,EL436,1,1,0,0,178,1,124,124,1,124,124,0.993122759856631,738.8833333333333,744,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
05/01/2023,Brooklyn,Elevator,EL343,4,2,2,0,208,1,123.99999999999999,123.99999999999999,0.935483870967742,116,123.99999999999999,0.96008064516129,714.3,744,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
05/01/2023,Manhattan,Elevator,EL404,5,2,3,0,2,0.92992700729927,106.16666666666669,114.16666666666667,0.919331395348837,105.41666666666666,114.66666666666666,0.917544322625531,637.4333333333334,694.7166666666667,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
05/01/2023,Manhattan,Elevator,EL14X,1,1,0,0,N/A,1,124,124,1,124,124,0.990568996415771,736.9833333333333,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
05/01/2023,Manhattan,Elevator,EL294X,0,0,0,0,N/A,0.905241935483871,112.25,123.99999999999999,0.935483870967742,116,123.99999999999999,0.922379032258064,686.25,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
05/01/2023,Brooklyn,Elevator,EL376,3,3,0,0,130,0.999059139784946,123.88333333333333,124,1,124,124,0.987141577060932,734.4333333333333,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
05/01/2023,Queens,Elevator,EL423,1,1,0,0,208,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.992876344086022,738.6999999999999,744,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
